"category_id","asin","Predicted","category_name"
3,"B01N230ASZ",1,"Knitting & Crochet Supplies"
4,"B0BLYY563F",1,"Printmaking Supplies"
4,"B0017D8W5E",1,"Printmaking Supplies"
4,"B07VV4FP2D",1,"Printmaking Supplies"
9,"B07PW3Z5K6",1,"Arts, Crafts & Sewing Storage"
10,"B0196TA2WQ",1,"Painting, Drawing & Art Supplies"
10,"B09NNMBPB8",1,"Painting, Drawing & Art Supplies"
10,"B08XZ26WQH",1,"Painting, Drawing & Art Supplies"
10,"B0B2JM5MWH",1,"Painting, Drawing & Art Supplies"
10,"B016VWEDOO",1,"Painting, Drawing & Art Supplies"
10,"B07JCM1FBG",1,"Painting, Drawing & Art Supplies"
10,"B093PYXY96",1,"Painting, Drawing & Art Supplies"
10,"B001US2NY2",1,"Painting, Drawing & Art Supplies"
10,"B0088BBJX0",1,"Painting, Drawing & Art Supplies"
10,"B00LFCWSPM",1,"Painting, Drawing & Art Supplies"
10,"B0894NV8VF",1,"Painting, Drawing & Art Supplies"
10,"B002IXI4MI",1,"Painting, Drawing & Art Supplies"
10,"B0044SAXKQ",1,"Painting, Drawing & Art Supplies"
10,"B0BYBB79DM",1,"Painting, Drawing & Art Supplies"
10,"B00UHUJDAG",1,"Painting, Drawing & Art Supplies"
10,"B01N0D2SHX",1,"Painting, Drawing & Art Supplies"
10,"B014DV4E9E",1,"Painting, Drawing & Art Supplies"
10,"B00MVHUB6S",1,"Painting, Drawing & Art Supplies"
10,"B08HQ94QXN",1,"Painting, Drawing & Art Supplies"
16,"B0B5BB4ZRF",1,"Automotive Tires & Wheels"
16,"B002KQA8EK",1,"Automotive Tires & Wheels"
16,"B0946RWVFY",1,"Automotive Tires & Wheels"
16,"B09WMMVJRR",1,"Automotive Tires & Wheels"
16,"B096ZRWGPC",1,"Automotive Tires & Wheels"
16,"B07S7F7KQQ",1,"Automotive Tires & Wheels"
16,"B0986TMQ64",1,"Automotive Tires & Wheels"
16,"B00080QHMM",1,"Automotive Tires & Wheels"
16,"B0BYMM4CKD",1,"Automotive Tires & Wheels"
16,"B098NPBRMX",1,"Automotive Tires & Wheels"
16,"B07QPNRKXC",1,"Automotive Tires & Wheels"
16,"B07BKW85T1",1,"Automotive Tires & Wheels"
16,"B007MGIPTS",1,"Automotive Tires & Wheels"
17,"B0002SR4MM",1,"Automotive Tools & Equipment"
17,"B07JGS8CN2",1,"Automotive Tools & Equipment"
17,"B01MSPBKG5",1,"Automotive Tools & Equipment"
17,"B0167JU8VI",1,"Automotive Tools & Equipment"
17,"B0C8HY6P2V",1,"Automotive Tools & Equipment"
17,"B096RV6XWY",1,"Automotive Tools & Equipment"
17,"B07PQP9MX7",1,"Automotive Tools & Equipment"
17,"B000ET8D0G",1,"Automotive Tools & Equipment"
17,"B07W6B987F",1,"Automotive Tools & Equipment"
19,"B07SHJVK4G",1,"Car Care"
21,"B0BX5JSGZY",1,"Automotive Replacement Parts"
21,"B08NMNFGH7",1,"Automotive Replacement Parts"
21,"B0015UWWLY",1,"Automotive Replacement Parts"
21,"B000FQ793A",1,"Automotive Replacement Parts"
21,"B01N66W2XF",1,"Automotive Replacement Parts"
21,"B000C2EBB0",1,"Automotive Replacement Parts"
21,"B0971BBKNF",1,"Automotive Replacement Parts"
21,"B005C58S9I",1,"Automotive Replacement Parts"
21,"B001UCEJHC",1,"Automotive Replacement Parts"
21,"B000C11GIM",1,"Automotive Replacement Parts"
21,"B08DHH3MQ2",1,"Automotive Replacement Parts"
21,"B01FBT5YBE",1,"Automotive Replacement Parts"
21,"B01M6TM497",1,"Automotive Replacement Parts"
21,"B00CSBVIK0",1,"Automotive Replacement Parts"
21,"B00P43PJPE",1,"Automotive Replacement Parts"
21,"B00I8IOZ7A",1,"Automotive Replacement Parts"
21,"B09WTT6RS4",1,"Automotive Replacement Parts"
21,"B07BNKLSB9",1,"Automotive Replacement Parts"
22,"B07LG3X715",1,"Lights, Bulbs & Indicators"
22,"B09833R2FZ",1,"Lights, Bulbs & Indicators"
22,"B000WPDF7I",1,"Lights, Bulbs & Indicators"
24,"B009IFIKAA",1,"Automotive Exterior Accessories"
24,"B0812BLC3T",1,"Automotive Exterior Accessories"
24,"B0022ZXO40",1,"Automotive Exterior Accessories"
24,"B00T9N6DPK",1,"Automotive Exterior Accessories"
24,"B0BXNXPT83",1,"Automotive Exterior Accessories"
28,"B094MR3XYR",1,"Motorcycle & Powersports"
30,"B0B1V5ZQZ8",1,"Baby & Toddler Feeding Supplies"
32,"B08BY8BZS4",1,"Child Safety Car Seats & Accessories"
32,"B07HJ7Y9T7",1,"Child Safety Car Seats & Accessories"
32,"B005NMP6IG",1,"Child Safety Car Seats & Accessories"
32,"B07GNRHN2Q",1,"Child Safety Car Seats & Accessories"
33,"B0BZQ4T8HJ",1,"Baby Safety Products"
33,"B07YTK5JZL",1,"Baby Safety Products"
33,"B01M6416TW",1,"Baby Safety Products"
34,"B097JKS4BK",1,"Toilet Training Products"
34,"B01AMWUO1U",1,"Toilet Training Products"
41,"B085HFHW42",1,"Nursery Furniture, Bedding & Décor"
41,"B016P2STRW",1,"Nursery Furniture, Bedding & Décor"
42,"B08FR7HQXT",1,"Baby"
42,"B09XPXJBXZ",1,"Baby"
47,"B09S1CDT8T",1,"Hair Care Products"
47,"B00MI2SVJK",1,"Hair Care Products"
47,"B08P389GH6",1,"Hair Care Products"
47,"B0B5B97YCD",1,"Hair Care Products"
47,"B08DKXFFDK",1,"Hair Care Products"
47,"B009I12STI",1,"Hair Care Products"
47,"B09DFLQVV9",1,"Hair Care Products"
47,"B00C5AHTVQ",1,"Hair Care Products"
47,"B09J68HWGH",1,"Hair Care Products"
47,"B0009VS7KK",1,"Hair Care Products"
47,"B004INIVT2",1,"Hair Care Products"
47,"B0B15P7SDS",1,"Hair Care Products"
47,"B000H7O5M0",1,"Hair Care Products"
47,"B0B81LV9ZH",1,"Hair Care Products"
47,"B0BQD946ZJ",1,"Hair Care Products"
47,"B01FT5Y8EO",1,"Hair Care Products"
47,"B000LNWUIG",1,"Hair Care Products"
47,"B07CWW5FYX",1,"Hair Care Products"
47,"B08N6DP56J",1,"Hair Care Products"
47,"B08Q427N3W",1,"Hair Care Products"
47,"B01AM4UM5Q",1,"Hair Care Products"
47,"B07C3WZ43G",1,"Hair Care Products"
47,"B091DLKQM6",1,"Hair Care Products"
47,"B08KRR834T",1,"Hair Care Products"
47,"B00SD8JO26",1,"Hair Care Products"
47,"B08S3XK6G1",1,"Hair Care Products"
47,"B000XTBEYO",1,"Hair Care Products"
47,"B0793Q16YB",1,"Hair Care Products"
47,"B0BDHZVRBS",1,"Hair Care Products"
47,"B01CTZW8O4",1,"Hair Care Products"
47,"B0B4N3YSC6",1,"Hair Care Products"
47,"B0B7J1Q6J6",1,"Hair Care Products"
47,"B09DDCRHMW",1,"Hair Care Products"
47,"B07H45NFBF",1,"Hair Care Products"
47,"B0CC1KT4PY",1,"Hair Care Products"
47,"B000PXYADK",1,"Hair Care Products"
47,"B01IAEW0YQ",1,"Hair Care Products"
47,"B00LD6QYC8",1,"Hair Care Products"
47,"B00MWZZ4WU",1,"Hair Care Products"
47,"B0C9WX7H76",1,"Hair Care Products"
47,"B08TQ6KGRG",1,"Hair Care Products"
47,"B0C66D1ZJ1",1,"Hair Care Products"
47,"B08CVRQ8LC",1,"Hair Care Products"
47,"B0BTDKTFX1",1,"Hair Care Products"
47,"B08YDGC4D4",1,"Hair Care Products"
47,"B086L24LTN",1,"Hair Care Products"
47,"B00140RXHS",1,"Hair Care Products"
47,"B003RJTTE4",1,"Hair Care Products"
47,"B0C1YGPGQ9",1,"Hair Care Products"
47,"B014I5HJXI",1,"Hair Care Products"
47,"B07Q7ZPV8H",1,"Hair Care Products"
47,"B09V77LH5R",1,"Hair Care Products"
47,"B018B8PU02",1,"Hair Care Products"
47,"B0B5TW9GJ6",1,"Hair Care Products"
47,"B09358B5MR",1,"Hair Care Products"
47,"B09RQZ2VB4",1,"Hair Care Products"
47,"B07SQXW892",1,"Hair Care Products"
47,"B00BIGARH6",1,"Hair Care Products"
47,"B0C5T67RGK",1,"Hair Care Products"
47,"B01I9JDSQQ",1,"Hair Care Products"
47,"B087R7FCPP",1,"Hair Care Products"
47,"B005356O34",1,"Hair Care Products"
47,"B001E45IKS",1,"Hair Care Products"
47,"B07HMLKXDM",1,"Hair Care Products"
47,"B08Z3BLSKM",1,"Hair Care Products"
47,"B07BF92LPL",1,"Hair Care Products"
47,"B00L6J0LH6",1,"Hair Care Products"
47,"B00RI8HM1W",1,"Hair Care Products"
47,"B07GSZYLGJ",1,"Hair Care Products"
47,"B077GHR4B3",1,"Hair Care Products"
47,"B078KGPBJJ",1,"Hair Care Products"
47,"B07NSYGL9Z",1,"Hair Care Products"
47,"B088MLCLJL",1,"Hair Care Products"
48,"B0039UTUU4",1,"Makeup"
48,"B0BGKRYVDF",1,"Makeup"
48,"B09J6D8BHK",1,"Makeup"
48,"B002LFLPQA",1,"Makeup"
48,"B07BS1K6C6",1,"Makeup"
48,"B07JQ48MVG",1,"Makeup"
48,"B01LW1983J",1,"Makeup"
48,"B0748J81QF",1,"Makeup"
48,"B002SPWOVS",1,"Makeup"
48,"B00112BTH4",1,"Makeup"
48,"B0BRNGCNT4",1,"Makeup"
48,"B09TQ2GKWC",1,"Makeup"
48,"B0BPVYCZKS",1,"Makeup"
48,"B0034KYDPG",1,"Makeup"
48,"B078VG6WS1",1,"Makeup"
48,"B00JKCCMSM",1,"Makeup"
48,"B0BLNSZSZ9",1,"Makeup"
48,"B07NYMPT36",1,"Makeup"
48,"B00YT6HB30",1,"Makeup"
48,"B000QUM5LG",1,"Makeup"
48,"B07F3PCMVW",1,"Makeup"
48,"B08RSDC61Q",1,"Makeup"
48,"B09KGQBNFJ",1,"Makeup"
48,"B0009TRBCM",1,"Makeup"
48,"B019F0F31Q",1,"Makeup"
48,"B00UYY2GSQ",1,"Makeup"
48,"B00J2APBZI",1,"Makeup"
48,"B01C2XBQQE",1,"Makeup"
48,"B08Q3CQM7X",1,"Makeup"
48,"B001SYYLK2",1,"Makeup"
48,"B002LFTTXQ",1,"Makeup"
48,"B00LGXBBRG",1,"Makeup"
48,"B0B61T6B9G",1,"Makeup"
48,"B0BCVHL6Q9",1,"Makeup"
48,"B0BRC4Q8TV",1,"Makeup"
48,"B09PQS8XKC",1,"Makeup"
48,"B08M5D4ZG7",1,"Makeup"
48,"B01ACPW2QC",1,"Makeup"
48,"B001MV5UWY",1,"Makeup"
49,"B01M63JLV4",1,"Skin Care Products"
49,"B0013ZFU2O",1,"Skin Care Products"
49,"B082D93ZL6",1,"Skin Care Products"
49,"B01MDOA0V4",1,"Skin Care Products"
49,"B07WX17RZN",1,"Skin Care Products"
49,"B0BNNXRFYD",1,"Skin Care Products"
49,"B00UMTS8US",1,"Skin Care Products"
49,"B07K3NKXJ7",1,"Skin Care Products"
49,"B09W38M4PJ",1,"Skin Care Products"
49,"B00LZWV0WY",1,"Skin Care Products"
49,"B00593FFDU",1,"Skin Care Products"
49,"B09XLF78Q9",1,"Skin Care Products"
49,"B01F6LZ27I",1,"Skin Care Products"
49,"B000177FXW",1,"Skin Care Products"
49,"B09P46YKXS",1,"Skin Care Products"
49,"B07HND6YBW",1,"Skin Care Products"
49,"B08SV4K4WK",1,"Skin Care Products"
49,"B000KPO99I",1,"Skin Care Products"
49,"B06VVQKHKJ",1,"Skin Care Products"
49,"B00132H3UE",1,"Skin Care Products"
49,"B07KZJ33Z9",1,"Skin Care Products"
49,"B07Y3T3SRN",1,"Skin Care Products"
49,"B08KKKBW2Z",1,"Skin Care Products"
49,"B00K2TWSLS",1,"Skin Care Products"
49,"B09YDM4LVQ",1,"Skin Care Products"
49,"B007SAC6XE",1,"Skin Care Products"
49,"B0751L3KP9",1,"Skin Care Products"
49,"B0C1W3BZFD",1,"Skin Care Products"
49,"B0711SMPVW",1,"Skin Care Products"
49,"B07BC4VMBH",1,"Skin Care Products"
49,"B0B4YTH9BC",1,"Skin Care Products"
49,"B01CIM0IVI",1,"Skin Care Products"
49,"B09251NZN3",1,"Skin Care Products"
49,"B088C6CKHX",1,"Skin Care Products"
49,"B00G2TQNZ4",1,"Skin Care Products"
49,"B0791ZJP1T",1,"Skin Care Products"
49,"B086FMXSSF",1,"Skin Care Products"
49,"B08Q74QQKG",1,"Skin Care Products"
49,"B00B7V4DTU",1,"Skin Care Products"
49,"B00EABEFV0",1,"Skin Care Products"
49,"B00005333G",1,"Skin Care Products"
49,"B074JXVVW3",1,"Skin Care Products"
49,"B000SQN6FW",1,"Skin Care Products"
49,"B001E0R22Y",1,"Skin Care Products"
49,"B00157T2IS",1,"Skin Care Products"
49,"B001RJ7MRM",1,"Skin Care Products"
49,"B07NMKBQDW",1,"Skin Care Products"
49,"B006IBXVPG",1,"Skin Care Products"
49,"B00T6IHQOK",1,"Skin Care Products"
49,"B07NSF8KTF",1,"Skin Care Products"
49,"B07NSWGYT9",1,"Skin Care Products"
49,"B0C5V1SG4P",1,"Skin Care Products"
49,"B000Q95V3G",1,"Skin Care Products"
49,"B091TM6VZZ",1,"Skin Care Products"
49,"B08Z2BJ473",1,"Skin Care Products"
49,"B0781W852C",1,"Skin Care Products"
49,"B000EIJM7K",1,"Skin Care Products"
49,"B01H3PN27M",1,"Skin Care Products"
49,"B091KS9LLM",1,"Skin Care Products"
49,"B08KTPNXKB",1,"Skin Care Products"
50,"B09SH4MWDY",1,"Beauty Tools & Accessories"
50,"B08NVQT88J",1,"Beauty Tools & Accessories"
50,"B0BQZ3PN8W",1,"Beauty Tools & Accessories"
50,"B0C3X4JPNB",1,"Beauty Tools & Accessories"
50,"B08B4M7G8H",1,"Beauty Tools & Accessories"
50,"B0B49P1R39",1,"Beauty Tools & Accessories"
50,"B08GS5YJQZ",1,"Beauty Tools & Accessories"
50,"B0BNPJYTBN",1,"Beauty Tools & Accessories"
50,"B01F5MFKSY",1,"Beauty Tools & Accessories"
50,"B004TSF8R4",1,"Beauty Tools & Accessories"
50,"B0BG5BQLR8",1,"Beauty Tools & Accessories"
50,"B08KFNSLFR",1,"Beauty Tools & Accessories"
50,"B00LDYFGFQ",1,"Beauty Tools & Accessories"
50,"B07W81X5HZ",1,"Beauty Tools & Accessories"
50,"B083NVMD18",1,"Beauty Tools & Accessories"
50,"B09PCCHXVP",1,"Beauty Tools & Accessories"
50,"B00006WNQ8",1,"Beauty Tools & Accessories"
50,"B09PYJFL8W",1,"Beauty Tools & Accessories"
50,"B08X4QBFPT",1,"Beauty Tools & Accessories"
50,"B085SZRWV4",1,"Beauty Tools & Accessories"
50,"B085VRQQ46",1,"Beauty Tools & Accessories"
50,"B08B4G8H6L",1,"Beauty Tools & Accessories"
50,"B075QVPYXV",1,"Beauty Tools & Accessories"
50,"B08XQGG6X2",1,"Beauty Tools & Accessories"
50,"B097434HJV",1,"Beauty Tools & Accessories"
50,"B019CQYYXQ",1,"Beauty Tools & Accessories"
50,"B0BJPKN8L5",1,"Beauty Tools & Accessories"
50,"B0C1GQPGT8",1,"Beauty Tools & Accessories"
50,"B06XGZ3MBF",1,"Beauty Tools & Accessories"
50,"B0CBG68HSM",1,"Beauty Tools & Accessories"
50,"B094CXC7ZS",1,"Beauty Tools & Accessories"
50,"B0BM9FLMHL",1,"Beauty Tools & Accessories"
50,"B073JCGH1X",1,"Beauty Tools & Accessories"
50,"B08FHXQ3Y3",1,"Beauty Tools & Accessories"
50,"B00MNROCMU",1,"Beauty Tools & Accessories"
50,"B087TFTVZH",1,"Beauty Tools & Accessories"
50,"B0BZVDW72H",1,"Beauty Tools & Accessories"
51,"B07QT1QJHT",1,"Foot, Hand & Nail Care Products"
51,"B095K3N322",1,"Foot, Hand & Nail Care Products"
51,"B01CK9OCKC",1,"Foot, Hand & Nail Care Products"
51,"B07WHFGMCP",1,"Foot, Hand & Nail Care Products"
51,"B001I1YIU8",1,"Foot, Hand & Nail Care Products"
51,"B07GXKHLBZ",1,"Foot, Hand & Nail Care Products"
51,"B00LOL4QXG",1,"Foot, Hand & Nail Care Products"
51,"B07P15P383",1,"Foot, Hand & Nail Care Products"
51,"B00ATB1ISS",1,"Foot, Hand & Nail Care Products"
51,"B08BFGS982",1,"Foot, Hand & Nail Care Products"
51,"B0865ZSF8M",1,"Foot, Hand & Nail Care Products"
51,"B077ZKVQ7F",1,"Foot, Hand & Nail Care Products"
51,"B07L3M7WYZ",1,"Foot, Hand & Nail Care Products"
51,"B095BWZ3WZ",1,"Foot, Hand & Nail Care Products"
52,"B004UQ5WNK",1,"Personal Care Products"
52,"B0C5FXTY75",1,"Personal Care Products"
52,"B01EL2QYAM",1,"Personal Care Products"
52,"B077FJJDVD",1,"Personal Care Products"
52,"B083RBSRDQ",1,"Personal Care Products"
52,"B01N1LL62W",1,"Personal Care Products"
52,"B004N7FE8Y",1,"Personal Care Products"
52,"B001ET78K6",1,"Personal Care Products"
52,"B08GR69WCJ",1,"Personal Care Products"
52,"B004GINGOY",1,"Personal Care Products"
52,"B08DKYXGZZ",1,"Personal Care Products"
52,"B09GXF7KVD",1,"Personal Care Products"
52,"B086825KYX",1,"Personal Care Products"
52,"B001ECQ5IO",1,"Personal Care Products"
53,"B078S2DG7T",1,"Shaving & Hair Removal Products"
53,"B09WKS4M1W",1,"Shaving & Hair Removal Products"
53,"B07GXWX9Z6",1,"Shaving & Hair Removal Products"
53,"B07T7ZV9N5",1,"Shaving & Hair Removal Products"
53,"B07GF4TX76",1,"Shaving & Hair Removal Products"
53,"B07WRFWR4G",1,"Shaving & Hair Removal Products"
53,"B07Q2GD4S7",1,"Shaving & Hair Removal Products"
53,"B07F2VZBSC",1,"Shaving & Hair Removal Products"
53,"B08HS26JSH",1,"Shaving & Hair Removal Products"
53,"B081WB8VHB",1,"Shaving & Hair Removal Products"
53,"B06Y2KBZ7L",1,"Shaving & Hair Removal Products"
53,"B00FBFQ1MU",1,"Shaving & Hair Removal Products"
53,"B07XFZ9NM4",1,"Shaving & Hair Removal Products"
53,"B009VND5FO",1,"Shaving & Hair Removal Products"
53,"B01JQXACFY",1,"Shaving & Hair Removal Products"
53,"B09P3RMRHT",1,"Shaving & Hair Removal Products"
72,"B08ZHQJKYX",1,"Office Electronics"
72,"B00IOFD08C",1,"Office Electronics"
72,"B096MLRDRZ",1,"Office Electronics"
72,"B08P33YZDP",1,"Office Electronics"
72,"B0BZ4G2HZP",1,"Office Electronics"
72,"B000SSLBRK",1,"Office Electronics"
72,"B08V8D5PGC",1,"Office Electronics"
72,"B09YM1Q2PT",1,"Office Electronics"
72,"B07CV4SNS4",1,"Office Electronics"
